Accession,GenBank_RefSeq,Assembly,SRA_Accession,BioSample,BioProject,Organism_Name,Species,Genus,Family,Genotype,Isolate,Segment,GenBank_Title,Length,Nuc_Completeness,Geo_Location,Country,USA,Host,Tissue_Specimen_Source,Submitters,Organization,Org_location,Publications,Collection_Date,Release_Date,Molecule_type
HQ834507.1,GenBank,set:eb7919770e13efff2cceb4489755bc511fa71f83,,,,Hantaan virus P09072,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,,S,"Hantaan virus P09072 nucleocapsid protein gene, complete cds",1696,partial,China,China,,Homo sapiens,,"Ma,C., Yu,P., Nawaz,M., Zuo,S., Jin,T., Li,Y., Li,J., Li,H., Xu,J., Ma,C.F., Li,H.X., Zuo,S.Q., Zheng,H.C., Cai,Z.G., Wu,R.","Xi'an Center for Disease Control and Prevention, Viral Disease Laboratory",China,1,2009-11-11,2011-07-18,ssRNA(-)
HQ611981.1,GenBank,set:922c9088796d7e80963d8cc8ede3826dad10e457,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,YaluRiver13,S,"Hantaan virus isolate YaluRiver13 nucleocapsid protein gene, complete cds",1648,partial,China,China,,Apodemus agrarius,,"Yao,L., Yang,H., Liu,Y., Yan,Q., Shao,L., Pu,Y., Zhang,X., Wang,B.","Chinese Academy of Inspection and Quarantine, Health Institute",,,2009,2011-05-31,ssRNA(-)
HM172504.1,GenBank,set:1b0d836d35dcc6886e2787a8679f1c6d0933e50c,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,,M,"Hantaan virus strain FP10 01-577 glycoprotein precursor, mRNA, partial cds",269,partial,South Korea,South Korea,,Apodemus agrarius,lung,"Song,J.-W.","College of Medicine, Korea University, Department of Microbiology",Korea,,,2011-05-10,ssRNA(-)
HM172505.1,GenBank,set:66ee5d98eb6ccf70478e54f11b693d04a9c255d3,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,,M,"Hantaan virus strain FP10 05-8 glycoprotein precursor, mRNA, partial cds",269,partial,South Korea,South Korea,,Apodemus agrarius,lung,"Song,J.-W.","College of Medicine, Korea University, Department of Microbiology",Korea,,,2011-05-10,ssRNA(-)
HM172506.1,GenBank,set:e15035224ca778ae3a06a2ca7cffb161e35139d7,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,,M,"Hantaan virus strain FP10 05-344 glycoprotein precursor, mRNA, partial cds",269,partial,South Korea,South Korea,,Apodemus agrarius,lung,"Song,J.-W.","College of Medicine, Korea University, Department of Microbiology",Korea,,,2011-05-10,ssRNA(-)
HM172507.1,GenBank,set:153508cabe080d5c262a720c53caa26889a80bcd,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,,M,"Hantaan virus strain FP10 05-1156 glycoprotein precursor, mRNA, partial cds",269,partial,South Korea,South Korea,,Apodemus agrarius,lung,"Song,J.-W.","College of Medicine, Korea University, Department of Microbiology",Korea,,,2011-05-10,ssRNA(-)
HM172508.1,GenBank,set:45e23c4fd1747613226755b7cfd1de98bb617de5,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,,M,"Hantaan virus strain FP60 01-429 glycoprotein precursor, mRNA, partial cds",269,partial,South Korea,South Korea,,Apodemus agrarius,lung,"Song,J.-W.","College of Medicine, Korea University, Department of Microbiology",Korea,,,2011-05-10,ssRNA(-)
HM172509.1,GenBank,set:08c4873bcdeaa88b799cef48b45742a402e17ac9,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,,M,"Hantaan virus strain FP60 04-602 glycoprotein precursor, mRNA, partial cds",269,partial,South Korea,South Korea,,Apodemus agrarius,lung,"Song,J.-W.","College of Medicine, Korea University, Department of Microbiology",Korea,,,2011-05-10,ssRNA(-)
HM172510.1,GenBank,set:4f48de37f85e22d941913d2f38721a3b5ff417bb,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,,M,"Hantaan virus strain FP60 04-633 glycoprotein precursor, mRNA, partial cds",269,partial,South Korea,South Korea,,Apodemus agrarius,lung,"Song,J.-W.","College of Medicine, Korea University, Department of Microbiology",Korea,,,2011-05-10,ssRNA(-)
HM172511.1,GenBank,set:54a80f49593598ea8f4b758db0c0213bc7a4b4fb,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,,M,"Hantaan virus strain FP60 04-1282 glycoprotein precursor, mRNA, partial cds",269,partial,South Korea,South Korea,,Apodemus agrarius,lung,"Song,J.-W.","College of Medicine, Korea University, Department of Microbiology",Korea,,,2011-05-10,ssRNA(-)
HM172512.1,GenBank,set:383c5874f51c44961c63c8c1cb97d29395e829a7,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,,M,"Hantaan virus strain FP60 04-1332 glycoprotein precursor, mRNA, partial cds",269,partial,South Korea,South Korea,,Apodemus agrarius,lung,"Song,J.-W.","College of Medicine, Korea University, Department of Microbiology",Korea,,,2011-05-10,ssRNA(-)
HM172513.1,GenBank,set:2dddf96b16fd45c15324724b25694d0772fcbe1e,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,,M,"Hantaan virus strain FP60 05-309 glycoprotein precursor, mRNA, partial cds",269,partial,South Korea,South Korea,,Apodemus agrarius,lung,"Song,J.-W.","College of Medicine, Korea University, Department of Microbiology",Korea,,,2011-05-10,ssRNA(-)
HM172514.1,GenBank,set:0611c0e5802fbed3c4a431a3f54584c8d2c3f068,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,,M,"Hantaan virus strain FP60 05-1057 glycoprotein precursor, mRNA, partial cds",269,partial,South Korea,South Korea,,Apodemus agrarius,lung,"Song,J.-W.","College of Medicine, Korea University, Department of Microbiology",Korea,,,2011-05-10,ssRNA(-)
FJ844368.1,GenBank,set:5131907cbabaa4e1ce414deaebaaf62bcf4526b7,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,Hantaan,,M,"Hantaan virus strain DN 01-356 glycoprotein precursor, gene, partial cds",324,partial,South Korea,South Korea,,Apodemus agrarius,,"Klein,T.A., Kang,H.J., Gu,S.H., Moon,S., Shim,S.H., Park,Y.M., Lee,S.Y., Kim,H.C., Chong,S.T., O'Guinn,M., Lee,J.S., Turell,M.J., Song,J.W., Song,J.-W.","College of Medicine, Korea University, Department of Microbiology",Korea,1,2001-06-23,2011-04-03,ssRNA(-)
FJ844369.1,GenBank,set:fff51d55f88a2def584d778be45eea9f8673233c,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,Hantaan,,M,"Hantaan virus strain DN 01-501 glycoprotein precursor, gene, partial cds",324,partial,South Korea,South Korea,,Apodemus agrarius,,"Klein,T.A., Kang,H.J., Gu,S.H., Moon,S., Shim,S.H., Park,Y.M., Lee,S.Y., Kim,H.C., Chong,S.T., O'Guinn,M., Lee,J.S., Turell,M.J., Song,J.W., Song,J.-W.","College of Medicine, Korea University, Department of Microbiology",Korea,1,2001-09-13,2011-04-03,ssRNA(-)
FJ844370.1,GenBank,set:1eb7c2c155451f255a2a3dd18eca5ca9d52d86ef,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,Hantaan,,M,"Hantaan virus strain DN 01-513 glycoprotein precursor, gene, partial cds",324,partial,South Korea,South Korea,,Apodemus agrarius,,"Klein,T.A., Kang,H.J., Gu,S.H., Moon,S., Shim,S.H., Park,Y.M., Lee,S.Y., Kim,H.C., Chong,S.T., O'Guinn,M., Lee,J.S., Turell,M.J., Song,J.W., Song,J.-W.","College of Medicine, Korea University, Department of Microbiology",Korea,1,2001-09-13,2011-04-03,ssRNA(-)
FJ844371.1,GenBank,set:77835ef8e2ba13ab9de32ee8f8321617ba08ca14,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,Hantaan,,M,"Hantaan virus strain DN 02-128 glycoprotein precursor, gene, partial cds",324,partial,South Korea,South Korea,,Apodemus agrarius,,"Klein,T.A., Kang,H.J., Gu,S.H., Moon,S., Shim,S.H., Park,Y.M., Lee,S.Y., Kim,H.C., Chong,S.T., O'Guinn,M., Lee,J.S., Turell,M.J., Song,J.W., Song,J.-W.","College of Medicine, Korea University, Department of Microbiology",Korea,1,2002-06-18,2011-04-03,ssRNA(-)
FJ844372.1,GenBank,set:a2c065654b4b7a7ed3adeebbac8e1e661c2f279a,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,Hantaan,,M,"Hantaan virus strain DN 03-2 glycoprotein precursor, gene, partial cds",324,partial,South Korea,South Korea,,Apodemus agrarius,,"Klein,T.A., Kang,H.J., Gu,S.H., Moon,S., Shim,S.H., Park,Y.M., Lee,S.Y., Kim,H.C., Chong,S.T., O'Guinn,M., Lee,J.S., Turell,M.J., Song,J.W., Song,J.-W.","College of Medicine, Korea University, Department of Microbiology",Korea,1,2003-03-18,2011-04-03,ssRNA(-)
FJ844373.1,GenBank,set:792f479110b414c16a4fc6afa52fbb901f120722,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,Hantaan,,M,"Hantaan virus strain DN 03-4 glycoprotein precursor, gene, partial cds",324,partial,South Korea,South Korea,,Apodemus agrarius,,"Klein,T.A., Kang,H.J., Gu,S.H., Moon,S., Shim,S.H., Park,Y.M., Lee,S.Y., Kim,H.C., Chong,S.T., O'Guinn,M., Lee,J.S., Turell,M.J., Song,J.W., Song,J.-W.","College of Medicine, Korea University, Department of Microbiology",Korea,1,2003-03-18,2011-04-03,ssRNA(-)
FJ844374.1,GenBank,set:735594d4dc74ae1d1bf77a92bff998e8b8f33721,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,Hantaan,,M,"Hantaan virus strain DN 03-260 glycoprotein precursor, gene, partial cds",324,partial,South Korea,South Korea,,Apodemus agrarius,,"Klein,T.A., Kang,H.J., Gu,S.H., Moon,S., Shim,S.H., Park,Y.M., Lee,S.Y., Kim,H.C., Chong,S.T., O'Guinn,M., Lee,J.S., Turell,M.J., Song,J.W., Song,J.-W.","College of Medicine, Korea University, Department of Microbiology",Korea,1,2003-06-02,2011-04-03,ssRNA(-)
FJ844375.1,GenBank,set:56eefe304af064d00cab92f7c9b7430fdbfe9a4a,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,Hantaan,,M,"Hantaan virus strain DN 03-276 glycoprotein precursor, gene, partial cds",324,partial,South Korea,South Korea,,Apodemus agrarius,,"Klein,T.A., Kang,H.J., Gu,S.H., Moon,S., Shim,S.H., Park,Y.M., Lee,S.Y., Kim,H.C., Chong,S.T., O'Guinn,M., Lee,J.S., Turell,M.J., Song,J.W., Song,J.-W.","College of Medicine, Korea University, Department of Microbiology",Korea,1,2003-06-02,2011-04-03,ssRNA(-)
FJ844376.1,GenBank,set:2ba3b27a384b2f4b74d2c578986537bbdb8d52a1,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,Hantaan,,M,"Hantaan virus strain DN 03-534 glycoprotein precursor, gene, partial cds",324,partial,South Korea,South Korea,,Apodemus agrarius,,"Klein,T.A., Kang,H.J., Gu,S.H., Moon,S., Shim,S.H., Park,Y.M., Lee,S.Y., Kim,H.C., Chong,S.T., O'Guinn,M., Lee,J.S., Turell,M.J., Song,J.W., Song,J.-W.","College of Medicine, Korea University, Department of Microbiology",Korea,1,2003-08-19,2011-04-03,ssRNA(-)
FJ844377.1,GenBank,set:f9bf822db72ae2acdc49fb31d837edc392153413,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,Hantaan,,M,"Hantaan virus strain DN 03-551 glycoprotein precursor, gene, partial cds",324,partial,South Korea,South Korea,,Apodemus agrarius,,"Klein,T.A., Kang,H.J., Gu,S.H., Moon,S., Shim,S.H., Park,Y.M., Lee,S.Y., Kim,H.C., Chong,S.T., O'Guinn,M., Lee,J.S., Turell,M.J., Song,J.W., Song,J.-W.","College of Medicine, Korea University, Department of Microbiology",Korea,1,2003-08-19,2011-04-03,ssRNA(-)
FJ844378.1,GenBank,set:47227d15744de2c8b5e23605a59c64a1467f3a0c,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,Hantaan,,M,"Hantaan virus strain DN 03-556 glycoprotein precursor, gene, partial cds",324,partial,South Korea,South Korea,,Apodemus agrarius,,"Klein,T.A., Kang,H.J., Gu,S.H., Moon,S., Shim,S.H., Park,Y.M., Lee,S.Y., Kim,H.C., Chong,S.T., O'Guinn,M., Lee,J.S., Turell,M.J., Song,J.W., Song,J.-W.","College of Medicine, Korea University, Department of Microbiology",Korea,1,2003-08-19,2011-04-03,ssRNA(-)
FJ844379.1,GenBank,set:f25eda78a2936a5b0cfe5095e22249a99d4b6a95,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,Hantaan,,M,"Hantaan virus strain DN 03-561 glycoprotein precursor, gene, partial cds",324,partial,South Korea,South Korea,,Apodemus agrarius,,"Klein,T.A., Kang,H.J., Gu,S.H., Moon,S., Shim,S.H., Park,Y.M., Lee,S.Y., Kim,H.C., Chong,S.T., O'Guinn,M., Lee,J.S., Turell,M.J., Song,J.W., Song,J.-W.","College of Medicine, Korea University, Department of Microbiology",Korea,1,2003-08-19,2011-04-03,ssRNA(-)
FJ844380.1,GenBank,set:53a2a66f604d8d5e6eedf379f0fca5137806742b,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,Hantaan,,M,"Hantaan virus strain DN 03-578 glycoprotein precursor, gene, partial cds",324,partial,South Korea,South Korea,,Apodemus agrarius,,"Klein,T.A., Kang,H.J., Gu,S.H., Moon,S., Shim,S.H., Park,Y.M., Lee,S.Y., Kim,H.C., Chong,S.T., O'Guinn,M., Lee,J.S., Turell,M.J., Song,J.W., Song,J.-W.","College of Medicine, Korea University, Department of Microbiology",Korea,1,2003-08-19,2011-04-03,ssRNA(-)
FJ844381.1,GenBank,set:2cce22031083b929f64e5becf53d05d5541fafe9,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,Hantaan,,M,"Hantaan virus strain DN 03-794 glycoprotein precursor, gene, partial cds",324,partial,South Korea,South Korea,,Apodemus agrarius,,"Klein,T.A., Kang,H.J., Gu,S.H., Moon,S., Shim,S.H., Park,Y.M., Lee,S.Y., Kim,H.C., Chong,S.T., O'Guinn,M., Lee,J.S., Turell,M.J., Song,J.W., Song,J.-W.","College of Medicine, Korea University, Department of Microbiology",Korea,1,2003-12-01,2011-04-03,ssRNA(-)
FJ844382.1,GenBank,set:c53c4cca43e3883c424f4b44db4ef0ee75c0d107,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,Hantaan,,M,"Hantaan virus strain DN 04-6 glycoprotein precursor, gene, partial cds",324,partial,South Korea,South Korea,,Apodemus agrarius,,"Klein,T.A., Kang,H.J., Gu,S.H., Moon,S., Shim,S.H., Park,Y.M., Lee,S.Y., Kim,H.C., Chong,S.T., O'Guinn,M., Lee,J.S., Turell,M.J., Song,J.W., Song,J.-W.","College of Medicine, Korea University, Department of Microbiology",Korea,1,2004-03-23,2011-04-03,ssRNA(-)
FJ844383.1,GenBank,set:f26aace32723464f28dcb07b8bc71222ca31b72d,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,Hantaan,,M,"Hantaan virus strain DN 04-115 glycoprotein precursor, gene, partial cds",324,partial,South Korea,South Korea,,Apodemus agrarius,,"Klein,T.A., Kang,H.J., Gu,S.H., Moon,S., Shim,S.H., Park,Y.M., Lee,S.Y., Kim,H.C., Chong,S.T., O'Guinn,M., Lee,J.S., Turell,M.J., Song,J.W., Song,J.-W.","College of Medicine, Korea University, Department of Microbiology",Korea,1,2004-03-24,2011-04-03,ssRNA(-)
FJ844384.1,GenBank,set:d90c39270278de9208efd9f10174057fbae08312,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,Hantaan,,M,"Hantaan virus strain DN 04-392 glycoprotein precursor, gene, partial cds",324,partial,South Korea,South Korea,,Apodemus agrarius,,"Klein,T.A., Kang,H.J., Gu,S.H., Moon,S., Shim,S.H., Park,Y.M., Lee,S.Y., Kim,H.C., Chong,S.T., O'Guinn,M., Lee,J.S., Turell,M.J., Song,J.W., Song,J.-W.","College of Medicine, Korea University, Department of Microbiology",Korea,1,2004-06-02,2011-04-03,ssRNA(-)
FJ844385.1,GenBank,set:ba3386987a9c7f53fffaed5e5b18f5a7332cc627,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,Hantaan,,M,"Hantaan virus strain DN 04-405 glycoprotein precursor, gene, partial cds",324,partial,South Korea,South Korea,,Apodemus agrarius,,"Klein,T.A., Kang,H.J., Gu,S.H., Moon,S., Shim,S.H., Park,Y.M., Lee,S.Y., Kim,H.C., Chong,S.T., O'Guinn,M., Lee,J.S., Turell,M.J., Song,J.W., Song,J.-W.","College of Medicine, Korea University, Department of Microbiology",Korea,1,2004-06-02,2011-04-03,ssRNA(-)
FJ844386.1,GenBank,set:71cf7757d954d1efe18ada50580193a43f55f6c5,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,Hantaan,,M,"Hantaan virus strain DN 04-441 glycoprotein precursor, gene, partial cds",324,partial,South Korea,South Korea,,Apodemus agrarius,,"Klein,T.A., Kang,H.J., Gu,S.H., Moon,S., Shim,S.H., Park,Y.M., Lee,S.Y., Kim,H.C., Chong,S.T., O'Guinn,M., Lee,J.S., Turell,M.J., Song,J.W., Song,J.-W.","College of Medicine, Korea University, Department of Microbiology",Korea,1,2004-06-03,2011-04-03,ssRNA(-)
FJ844387.1,GenBank,set:e71f5c041cbdc93c824157a86ff938696bd256dd,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,Hantaan,,M,"Hantaan virus strain DN 04-457 glycoprotein precursor, gene, partial cds",324,partial,South Korea,South Korea,,Apodemus agrarius,,"Klein,T.A., Kang,H.J., Gu,S.H., Moon,S., Shim,S.H., Park,Y.M., Lee,S.Y., Kim,H.C., Chong,S.T., O'Guinn,M., Lee,J.S., Turell,M.J., Song,J.W., Song,J.-W.","College of Medicine, Korea University, Department of Microbiology",Korea,1,2004-06-03,2011-04-03,ssRNA(-)
FJ844388.1,GenBank,set:1d396f23d34e1e2cccf477fd56384a1b75e0caae,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,Hantaan,,M,"Hantaan virus strain DN 04-494 glycoprotein precursor, gene, partial cds",324,partial,South Korea,South Korea,,Apodemus agrarius,,"Klein,T.A., Kang,H.J., Gu,S.H., Moon,S., Shim,S.H., Park,Y.M., Lee,S.Y., Kim,H.C., Chong,S.T., O'Guinn,M., Lee,J.S., Turell,M.J., Song,J.W., Song,J.-W.","College of Medicine, Korea University, Department of Microbiology",Korea,1,2004-06-03,2011-04-03,ssRNA(-)
FJ844389.1,GenBank,set:a9bdfbd9624bf768d0f639191355faa99fdd0fe8,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,Hantaan,,M,"Hantaan virus strain DN 04-502 glycoprotein precursor, gene, partial cds",324,partial,South Korea,South Korea,,Apodemus agrarius,,"Klein,T.A., Kang,H.J., Gu,S.H., Moon,S., Shim,S.H., Park,Y.M., Lee,S.Y., Kim,H.C., Chong,S.T., O'Guinn,M., Lee,J.S., Turell,M.J., Song,J.W., Song,J.-W.","College of Medicine, Korea University, Department of Microbiology",Korea,1,2004-06-03,2011-04-03,ssRNA(-)
FJ844390.1,GenBank,set:2dc6c97f336fd0b2d683b347449f000a2e893097,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,Hantaan,,M,"Hantaan virus strain DN 04-509 glycoprotein precursor, gene, partial cds",324,partial,South Korea,South Korea,,Apodemus agrarius,,"Klein,T.A., Kang,H.J., Gu,S.H., Moon,S., Shim,S.H., Park,Y.M., Lee,S.Y., Kim,H.C., Chong,S.T., O'Guinn,M., Lee,J.S., Turell,M.J., Song,J.W., Song,J.-W.","College of Medicine, Korea University, Department of Microbiology",Korea,1,2004-06-03,2011-04-03,ssRNA(-)
FJ844391.1,GenBank,set:1316ec2169597faf6922245c02fb8775d7070b45,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,Hantaan,,M,"Hantaan virus strain DN 04-511 glycoprotein precursor, gene, partial cds",324,partial,South Korea,South Korea,,Apodemus agrarius,,"Klein,T.A., Kang,H.J., Gu,S.H., Moon,S., Shim,S.H., Park,Y.M., Lee,S.Y., Kim,H.C., Chong,S.T., O'Guinn,M., Lee,J.S., Turell,M.J., Song,J.W., Song,J.-W.","College of Medicine, Korea University, Department of Microbiology",Korea,1,2004-06-03,2011-04-03,ssRNA(-)
FJ844392.1,GenBank,set:88b6c4bec2ce4e813d9b8535a52150a198922ca2,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,Hantaan,,M,"Hantaan virus strain DN 04-1082 glycoprotein precursor, gene, partial cds",324,partial,South Korea,South Korea,,Apodemus agrarius,,"Klein,T.A., Kang,H.J., Gu,S.H., Moon,S., Shim,S.H., Park,Y.M., Lee,S.Y., Kim,H.C., Chong,S.T., O'Guinn,M., Lee,J.S., Turell,M.J., Song,J.W., Song,J.-W.","College of Medicine, Korea University, Department of Microbiology",Korea,1,2004-12-01,2011-04-03,ssRNA(-)
FJ844393.1,GenBank,set:3befe966a6810613ad75a1ad23501951364348ec,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,Hantaan,,M,"Hantaan virus strain DN 04-1097 glycoprotein precursor, gene, partial cds",324,partial,South Korea,South Korea,,Apodemus agrarius,,"Klein,T.A., Kang,H.J., Gu,S.H., Moon,S., Shim,S.H., Park,Y.M., Lee,S.Y., Kim,H.C., Chong,S.T., O'Guinn,M., Lee,J.S., Turell,M.J., Song,J.W., Song,J.-W.","College of Medicine, Korea University, Department of Microbiology",Korea,1,2004-12-01,2011-04-03,ssRNA(-)
FJ844394.1,GenBank,set:5ad8a234611ba4e9dbc8dfd5c3f247ba4dec3330,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,Hantaan,,M,"Hantaan virus strain DN 04-1117 glycoprotein precursor, gene, partial cds",324,partial,South Korea,South Korea,,Apodemus agrarius,,"Klein,T.A., Kang,H.J., Gu,S.H., Moon,S., Shim,S.H., Park,Y.M., Lee,S.Y., Kim,H.C., Chong,S.T., O'Guinn,M., Lee,J.S., Turell,M.J., Song,J.W., Song,J.-W.","College of Medicine, Korea University, Department of Microbiology",Korea,1,2004-12-01,2011-04-03,ssRNA(-)
FJ844395.1,GenBank,set:df7401dcf5526547d4e03fd2eee143da1cd1585e,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,Hantaan,,M,"Hantaan virus strain DN 05-645 glycoprotein precursor, gene, partial cds",324,partial,South Korea,South Korea,,Apodemus agrarius,,"Klein,T.A., Kang,H.J., Gu,S.H., Moon,S., Shim,S.H., Park,Y.M., Lee,S.Y., Kim,H.C., Chong,S.T., O'Guinn,M., Lee,J.S., Turell,M.J., Song,J.W., Song,J.-W.","College of Medicine, Korea University, Department of Microbiology",Korea,1,2005-06-28,2011-04-03,ssRNA(-)
AB620028.1,GenBank,set:54cc19162a6573de5413c96527eb9eaae21d52e5,,,,Amur virus,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,Khekhtsir/AP209/2005,S,"Amur virus gene for nucleocapsid protein, complete cds",1660,partial,Russia: Khabarovsk,Russia,,Apodemus peninsulae,lung,"Kariwa,H., Yoshikawa,K., Tanikawa,Y., Seto,T., Sanada,T., Saasa,N., Ivanov,L.I., Slonova,R., Zakharycheva,T.A., Nakamura,I., Yoshimatsu,K., Arikawa,J., Yoshii,K., Takashima,I.","Graduate School of Veterinary Medicine; Kita-18, Nishi-9, Kita-Ku, Sapporo, Hokkaido 060-0818",Japan,1,2005-08,2011-03-24,ssRNA(-)
AB620029.1,GenBank,set:54cc19162a6573de5413c96527eb9eaae21d52e5,,,,Amur virus,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,Khekhtsir/AP209/2005,M,"Amur virus gene for glycoprotein precursor, complete cds",3579,partial,Russia: Khabarovsk,Russia,,Apodemus peninsulae,lung,"Kariwa,H., Yoshikawa,K., Tanikawa,Y., Seto,T., Sanada,T., Saasa,N., Ivanov,L.I., Slonova,R., Zakharycheva,T.A., Nakamura,I., Yoshimatsu,K., Arikawa,J., Yoshii,K., Takashima,I.","Graduate School of Veterinary Medicine; Kita-18, Nishi-9, Kita-Ku, Sapporo, Hokkaido 060-0818",Japan,1,2005-08,2011-03-24,ssRNA(-)
AB620030.1,GenBank,set:54cc19162a6573de5413c96527eb9eaae21d52e5,,,,Amur virus,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,Khekhtsir/AP209/2005,L,"Amur virus gene for RNA-dependent RNA polymerase, complete cds",6494,partial,Russia: Khabarovsk,Russia,,Apodemus peninsulae,lung,"Kariwa,H., Yoshikawa,K., Tanikawa,Y., Seto,T., Sanada,T., Saasa,N., Ivanov,L.I., Slonova,R., Zakharycheva,T.A., Nakamura,I., Yoshimatsu,K., Arikawa,J., Yoshii,K., Takashima,I.","Graduate School of Veterinary Medicine; Kita-18, Nishi-9, Kita-Ku, Sapporo, Hokkaido 060-0818",Japan,1,2005-08,2011-03-24,ssRNA(-)
