Accession,GenBank_RefSeq,Assembly,SRA_Accession,BioSample,BioProject,Organism_Name,Species,Genus,Family,Genotype,Isolate,Segment,GenBank_Title,Length,Nuc_Completeness,Geo_Location,Country,USA,Host,Tissue_Specimen_Source,Submitters,Organization,Org_location,Publications,Collection_Date,Release_Date,Molecule_type
JQ319255.1,GenBank,set:6aa59d094bd69ab67bf213be446f8eefc490b65c,,,,Orthohantavirus puumalaense,Orthohantavirus puumalaense,Orthohantavirus,Hantaviridae,,,M,"Puumala virus strain PUUV/Konnevesi_MB17/2008 glycoprotein Gc gene, partial cds",452,partial,Finland,Finland,,Myodes glareolus,lung,"Razzauti,M., Plyusnina,A., Henttonen,H., Plyusnin,A.","Haartman Institute, University of Helsinki, Department of Virology, Infection Biology Research Program",Finland,1,2008,2012-12-25,ssRNA(-)
JQ319256.1,GenBank,set:948f0cebbfacc91455166406a38dac2ed4813e8c,,,,Orthohantavirus puumalaense,Orthohantavirus puumalaense,Orthohantavirus,Hantaviridae,,,M,"Puumala virus strain PUUV/Konnevesi_MB18/2008 glycoprotein Gc gene, partial cds",452,partial,Finland,Finland,,Myodes glareolus,lung,"Razzauti,M., Plyusnina,A., Henttonen,H., Plyusnin,A.","Haartman Institute, University of Helsinki, Department of Virology, Infection Biology Research Program",Finland,1,2008,2012-12-25,ssRNA(-)
JQ319257.1,GenBank,set:38a996716f9ec81f19928afeef7de271aac88963,,,,Orthohantavirus puumalaense,Orthohantavirus puumalaense,Orthohantavirus,Hantaviridae,,,M,"Puumala virus strain PUUV/Konnevesi_MB19/2008 glycoprotein Gc gene, partial cds",452,partial,Finland,Finland,,Myodes glareolus,lung,"Razzauti,M., Plyusnina,A., Henttonen,H., Plyusnin,A.","Haartman Institute, University of Helsinki, Department of Virology, Infection Biology Research Program",Finland,1,2008,2012-12-25,ssRNA(-)
JQ319258.1,GenBank,set:38cd89d70826a04e8d888610fd4d18b9be6aa7cc,,,,Orthohantavirus puumalaense,Orthohantavirus puumalaense,Orthohantavirus,Hantaviridae,,,M,"Puumala virus strain PUUV/Konnevesi_MB20/2008 glycoprotein Gc gene, partial cds",452,partial,Finland,Finland,,Myodes glareolus,lung,"Razzauti,M., Plyusnina,A., Henttonen,H., Plyusnin,A.","Haartman Institute, University of Helsinki, Department of Virology, Infection Biology Research Program",Finland,1,2008,2012-12-25,ssRNA(-)
JQ319259.1,GenBank,set:5eaeda88cd30a0707e559a906562320e06d74308,,,,Orthohantavirus puumalaense,Orthohantavirus puumalaense,Orthohantavirus,Hantaviridae,,,L,"Puumala virus strain PUUV/Konnevesi_LA1/2008 RNA-dependent RNA polymerase gene, partial cds",536,partial,Finland,Finland,,Myodes glareolus,lung,"Razzauti,M., Plyusnina,A., Henttonen,H., Plyusnin,A.","Haartman Institute, University of Helsinki, Department of Virology, Infection Biology Research Program",Finland,1,2008,2012-12-25,ssRNA(-)
JQ319260.1,GenBank,set:e9c6cc4761e7ef55f434cfc0e886a1d35e47de14,,,,Orthohantavirus puumalaense,Orthohantavirus puumalaense,Orthohantavirus,Hantaviridae,,,L,"Puumala virus strain PUUV/Konnevesi_LA2/2008 RNA-dependent RNA polymerase gene, partial cds",536,partial,Finland,Finland,,Myodes glareolus,lung,"Razzauti,M., Plyusnina,A., Henttonen,H., Plyusnin,A.","Haartman Institute, University of Helsinki, Department of Virology, Infection Biology Research Program",Finland,1,2008,2012-12-25,ssRNA(-)
JQ319261.1,GenBank,set:31392cd7abf1da06d0815afa3421a70a276c3d3c,,,,Orthohantavirus puumalaense,Orthohantavirus puumalaense,Orthohantavirus,Hantaviridae,,,L,"Puumala virus strain PUUV/Konnevesi_LA3/2007-9 RNA-dependent RNA polymerase gene, partial cds",536,partial,Finland,Finland,,Myodes glareolus,lung,"Razzauti,M., Plyusnina,A., Henttonen,H., Plyusnin,A.","Haartman Institute, University of Helsinki, Department of Virology, Infection Biology Research Program",Finland,1,,2012-12-25,ssRNA(-)
JQ319262.1,GenBank,set:065f0c14f0e31d12bdc977fe4ac474ae19b36ca1,,,,Orthohantavirus puumalaense,Orthohantavirus puumalaense,Orthohantavirus,Hantaviridae,,,L,"Puumala virus strain PUUV/Konnevesi_LA4/2009 RNA-dependent RNA polymerase gene, partial cds",536,partial,Finland,Finland,,Myodes glareolus,lung,"Razzauti,M., Plyusnina,A., Henttonen,H., Plyusnin,A.","Haartman Institute, University of Helsinki, Department of Virology, Infection Biology Research Program",Finland,1,2009,2012-12-25,ssRNA(-)
JQ319263.1,GenBank,set:3e74a2a3e1ff40f669639f4ca1efdae2eb0d99f3,,,,Orthohantavirus puumalaense,Orthohantavirus puumalaense,Orthohantavirus,Hantaviridae,,,L,"Puumala virus strain PUUV/Konnevesi_LA5/2008 RNA-dependent RNA polymerase gene, partial cds",536,partial,Finland,Finland,,Myodes glareolus,lung,"Razzauti,M., Plyusnina,A., Henttonen,H., Plyusnin,A.","Haartman Institute, University of Helsinki, Department of Virology, Infection Biology Research Program",Finland,1,2008,2012-12-25,ssRNA(-)
JQ319264.1,GenBank,set:fcbb8e119c38d81d4153f3646c06ec7d3195c058,,,,Orthohantavirus puumalaense,Orthohantavirus puumalaense,Orthohantavirus,Hantaviridae,,,L,"Puumala virus strain PUUV/Konnevesi_LA6/2009 RNA-dependent RNA polymerase gene, partial cds",536,partial,Finland,Finland,,Myodes glareolus,lung,"Razzauti,M., Plyusnina,A., Henttonen,H., Plyusnin,A.","Haartman Institute, University of Helsinki, Department of Virology, Infection Biology Research Program",Finland,1,2009,2012-12-25,ssRNA(-)
JQ319265.1,GenBank,set:4739783ac44cc6a9d7c772521f0fbeabf07bd48c,,,,Orthohantavirus puumalaense,Orthohantavirus puumalaense,Orthohantavirus,Hantaviridae,,,L,"Puumala virus strain PUUV/Konnevesi_LA7/2009 RNA-dependent RNA polymerase gene, partial cds",536,partial,Finland,Finland,,Myodes glareolus,lung,"Razzauti,M., Plyusnina,A., Henttonen,H., Plyusnin,A.","Haartman Institute, University of Helsinki, Department of Virology, Infection Biology Research Program",Finland,1,2009,2012-12-25,ssRNA(-)
JQ319266.1,GenBank,set:f5ceab2bd69f9b92f5723918a041b554560e3188,,,,Orthohantavirus puumalaense,Orthohantavirus puumalaense,Orthohantavirus,Hantaviridae,,,L,"Puumala virus strain PUUV/Konnevesi_LA8/2009 RNA-dependent RNA polymerase gene, partial cds",536,partial,Finland,Finland,,Myodes glareolus,lung,"Razzauti,M., Plyusnina,A., Henttonen,H., Plyusnin,A.","Haartman Institute, University of Helsinki, Department of Virology, Infection Biology Research Program",Finland,1,2009,2012-12-25,ssRNA(-)
JQ319267.1,GenBank,set:47cf915b9c4ff9375a33afa0f73a6b1442356ddf,,,,Orthohantavirus puumalaense,Orthohantavirus puumalaense,Orthohantavirus,Hantaviridae,,,L,"Puumala virus strain PUUV/Konnevesi_LA9/2008-9 RNA-dependent RNA polymerase gene, partial cds",536,partial,Finland,Finland,,Myodes glareolus,lung,"Razzauti,M., Plyusnina,A., Henttonen,H., Plyusnin,A.","Haartman Institute, University of Helsinki, Department of Virology, Infection Biology Research Program",Finland,1,,2012-12-25,ssRNA(-)
JQ319268.1,GenBank,set:7a4d0b865f4915b022c3d8e6500c255c1233b8d0,,,,Orthohantavirus puumalaense,Orthohantavirus puumalaense,Orthohantavirus,Hantaviridae,,,L,"Puumala virus strain PUUV/Konnevesi_LA10/2008-9 RNA-dependent RNA polymerase gene, partial cds",536,partial,Finland,Finland,,Myodes glareolus,lung,"Razzauti,M., Plyusnina,A., Henttonen,H., Plyusnin,A.","Haartman Institute, University of Helsinki, Department of Virology, Infection Biology Research Program",Finland,1,,2012-12-25,ssRNA(-)
JQ319269.1,GenBank,set:a118c0a13618f51379b3135c2b67f318c44aa5ac,,,,Orthohantavirus puumalaense,Orthohantavirus puumalaense,Orthohantavirus,Hantaviridae,,,L,"Puumala virus strain PUUV/Konnevesi_LA11/2008 RNA-dependent RNA polymerase gene, partial cds",536,partial,Finland,Finland,,Myodes glareolus,lung,"Razzauti,M., Plyusnina,A., Henttonen,H., Plyusnin,A.","Haartman Institute, University of Helsinki, Department of Virology, Infection Biology Research Program",Finland,1,2008,2012-12-25,ssRNA(-)
JQ319270.1,GenBank,set:1e6371975ba1668267154a118c496292abb3710c,,,,Orthohantavirus puumalaense,Orthohantavirus puumalaense,Orthohantavirus,Hantaviridae,,,L,"Puumala virus strain PUUV/Konnevesi_LA12/2008 RNA-dependent RNA polymerase gene, partial cds",536,partial,Finland,Finland,,Myodes glareolus,lung,"Razzauti,M., Plyusnina,A., Henttonen,H., Plyusnin,A.","Haartman Institute, University of Helsinki, Department of Virology, Infection Biology Research Program",Finland,1,2008,2012-12-25,ssRNA(-)
JQ319271.1,GenBank,set:cbea490109c2ccab51e4db4f2a215aa289e83c25,,,,Orthohantavirus puumalaense,Orthohantavirus puumalaense,Orthohantavirus,Hantaviridae,,,L,"Puumala virus strain PUUV/Konnevesi_LA13/2008 RNA-dependent RNA polymerase gene, partial cds",536,partial,Finland,Finland,,Myodes glareolus,lung,"Razzauti,M., Plyusnina,A., Henttonen,H., Plyusnin,A.","Haartman Institute, University of Helsinki, Department of Virology, Infection Biology Research Program",Finland,1,2008,2012-12-25,ssRNA(-)
JQ319272.1,GenBank,set:4f0b8a726c623c8c4fdcffd54fcd808ffbccf8c2,,,,Orthohantavirus puumalaense,Orthohantavirus puumalaense,Orthohantavirus,Hantaviridae,,,L,"Puumala virus strain PUUV/Konnevesi_LA14/2007-9 RNA-dependent RNA polymerase gene, partial cds",536,partial,Finland,Finland,,Myodes glareolus,lung,"Razzauti,M., Plyusnina,A., Henttonen,H., Plyusnin,A.","Haartman Institute, University of Helsinki, Department of Virology, Infection Biology Research Program",Finland,1,,2012-12-25,ssRNA(-)
JQ319273.1,GenBank,set:5bc9a23611feb57dcfca1f6ff6dbede3994111ed,,,,Orthohantavirus puumalaense,Orthohantavirus puumalaense,Orthohantavirus,Hantaviridae,,,L,"Puumala virus strain PUUV/Konnevesi_LA15/2008 RNA-dependent RNA polymerase gene, partial cds",536,partial,Finland,Finland,,Myodes glareolus,lung,"Razzauti,M., Plyusnina,A., Henttonen,H., Plyusnin,A.","Haartman Institute, University of Helsinki, Department of Virology, Infection Biology Research Program",Finland,1,2008,2012-12-25,ssRNA(-)
JQ319274.1,GenBank,set:dc38818407662ac052c240cf94b196209171b40f,,,,Orthohantavirus puumalaense,Orthohantavirus puumalaense,Orthohantavirus,Hantaviridae,,,L,"Puumala virus strain PUUV/Konnevesi_LA16/2005 RNA-dependent RNA polymerase gene, partial cds",536,partial,Finland,Finland,,Myodes glareolus,lung,"Razzauti,M., Plyusnina,A., Henttonen,H., Plyusnin,A.","Haartman Institute, University of Helsinki, Department of Virology, Infection Biology Research Program",Finland,1,2005,2012-12-25,ssRNA(-)
JQ319275.1,GenBank,set:4455907d994dd67c79a7a1d5966ea75086b3577a,,,,Orthohantavirus puumalaense,Orthohantavirus puumalaense,Orthohantavirus,Hantaviridae,,,L,"Puumala virus strain PUUV/Konnevesi_LA17/2005 RNA-dependent RNA polymerase gene, partial cds",536,partial,Finland,Finland,,Myodes glareolus,lung,"Razzauti,M., Plyusnina,A., Henttonen,H., Plyusnin,A.","Haartman Institute, University of Helsinki, Department of Virology, Infection Biology Research Program",Finland,1,2005,2012-12-25,ssRNA(-)
JQ319276.1,GenBank,set:ea346e9092f99b9200bdb830bfe0b3a38ab8e2cd,,,,Orthohantavirus puumalaense,Orthohantavirus puumalaense,Orthohantavirus,Hantaviridae,,,L,"Puumala virus strain PUUV/Konnevesi_LA18/2005 RNA-dependent RNA polymerase gene, partial cds",536,partial,Finland,Finland,,Myodes glareolus,lung,"Razzauti,M., Plyusnina,A., Henttonen,H., Plyusnin,A.","Haartman Institute, University of Helsinki, Department of Virology, Infection Biology Research Program",Finland,1,2005,2012-12-25,ssRNA(-)
JQ319277.1,GenBank,set:bade4b09f64d9cc8c8b3bcc912b6ed56ff3114b0,,,,Orthohantavirus puumalaense,Orthohantavirus puumalaense,Orthohantavirus,Hantaviridae,,,L,"Puumala virus strain PUUV/Konnevesi_LA19/2005 RNA-dependent RNA polymerase gene, partial cds",536,partial,Finland,Finland,,Myodes glareolus,lung,"Razzauti,M., Plyusnina,A., Henttonen,H., Plyusnin,A.","Haartman Institute, University of Helsinki, Department of Virology, Infection Biology Research Program",Finland,1,2005,2012-12-25,ssRNA(-)
JQ319278.1,GenBank,set:dc767e6839175339bac15dabd314300566b93c1d,,,,Orthohantavirus puumalaense,Orthohantavirus puumalaense,Orthohantavirus,Hantaviridae,,,L,"Puumala virus strain PUUV/Konnevesi_LA20/2005 RNA-dependent RNA polymerase gene, partial cds",536,partial,Finland,Finland,,Myodes glareolus,lung,"Razzauti,M., Plyusnina,A., Henttonen,H., Plyusnin,A.","Haartman Institute, University of Helsinki, Department of Virology, Infection Biology Research Program",Finland,1,2005,2012-12-25,ssRNA(-)
JQ319279.1,GenBank,set:1a0834962adb9242ef7fb27916e9513afb55dcfc,,,,Orthohantavirus puumalaense,Orthohantavirus puumalaense,Orthohantavirus,Hantaviridae,,,L,"Puumala virus strain PUUV/Konnevesi_LA21/2005 RNA-dependent RNA polymerase gene, partial cds",536,partial,Finland,Finland,,Myodes glareolus,lung,"Razzauti,M., Plyusnina,A., Henttonen,H., Plyusnin,A.","Haartman Institute, University of Helsinki, Department of Virology, Infection Biology Research Program",Finland,1,2005,2012-12-25,ssRNA(-)
JQ319280.1,GenBank,set:ec2585dbd2522191ce1838291a8fda6ef788d2a6,,,,Orthohantavirus puumalaense,Orthohantavirus puumalaense,Orthohantavirus,Hantaviridae,,,L,"Puumala virus strain PUUV/Konnevesi_LA22/2008-9 RNA-dependent RNA polymerase gene, partial cds",536,partial,Finland,Finland,,Myodes glareolus,lung,"Razzauti,M., Plyusnina,A., Henttonen,H., Plyusnin,A.","Haartman Institute, University of Helsinki, Department of Virology, Infection Biology Research Program",Finland,1,,2012-12-25,ssRNA(-)
JQ319281.1,GenBank,set:46ec439a58c7295ab7b24e467cb674899b30cdf4,,,,Orthohantavirus puumalaense,Orthohantavirus puumalaense,Orthohantavirus,Hantaviridae,,,L,"Puumala virus strain PUUV/Konnevesi_LA23/2009 RNA-dependent RNA polymerase gene, partial cds",536,partial,Finland,Finland,,Myodes glareolus,lung,"Razzauti,M., Plyusnina,A., Henttonen,H., Plyusnin,A.","Haartman Institute, University of Helsinki, Department of Virology, Infection Biology Research Program",Finland,1,2009,2012-12-25,ssRNA(-)
JQ319282.1,GenBank,set:b658d5c17d51b3cbabb8a956ad2071d3ef982512,,,,Orthohantavirus puumalaense,Orthohantavirus puumalaense,Orthohantavirus,Hantaviridae,,,L,"Puumala virus strain PUUV/Konnevesi_LA24/2005 RNA-dependent RNA polymerase gene, partial cds",536,partial,Finland,Finland,,Myodes glareolus,lung,"Razzauti,M., Plyusnina,A., Henttonen,H., Plyusnin,A.","Haartman Institute, University of Helsinki, Department of Virology, Infection Biology Research Program",Finland,1,2005,2012-12-25,ssRNA(-)
JQ319283.1,GenBank,set:f84f708caf5a33c769de2d6d0181e72a3dc93162,,,,Orthohantavirus puumalaense,Orthohantavirus puumalaense,Orthohantavirus,Hantaviridae,,,L,"Puumala virus strain PUUV/Konnevesi_LA25/2005 RNA-dependent RNA polymerase gene, partial cds",536,partial,Finland,Finland,,Myodes glareolus,lung,"Razzauti,M., Plyusnina,A., Henttonen,H., Plyusnin,A.","Haartman Institute, University of Helsinki, Department of Virology, Infection Biology Research Program",Finland,1,2005,2012-12-25,ssRNA(-)
JQ319284.1,GenBank,set:51210f32cf8c749e65c6be5b63c414d20449dc08,,,,Orthohantavirus puumalaense,Orthohantavirus puumalaense,Orthohantavirus,Hantaviridae,,,L,"Puumala virus strain PUUV/Konnevesi_LA26/2008-9 RNA-dependent RNA polymerase gene, partial cds",536,partial,Finland,Finland,,Myodes glareolus,lung,"Razzauti,M., Plyusnina,A., Henttonen,H., Plyusnin,A.","Haartman Institute, University of Helsinki, Department of Virology, Infection Biology Research Program",Finland,1,,2012-12-25,ssRNA(-)
JQ319285.1,GenBank,set:7125fa6f10e517eae4342b031b17de4e95c24fd8,,,,Orthohantavirus puumalaense,Orthohantavirus puumalaense,Orthohantavirus,Hantaviridae,,,L,"Puumala virus strain PUUV/Konnevesi_LB1/2008 RNA-dependent RNA polymerase gene, partial cds",536,partial,Finland,Finland,,Myodes glareolus,lung,"Razzauti,M., Plyusnina,A., Henttonen,H., Plyusnin,A.","Haartman Institute, University of Helsinki, Department of Virology, Infection Biology Research Program",Finland,1,2008,2012-12-25,ssRNA(-)
JQ319286.1,GenBank,set:15f044741d42c7fbf1c4acb01cba2514315ea8f8,,,,Orthohantavirus puumalaense,Orthohantavirus puumalaense,Orthohantavirus,Hantaviridae,,,L,"Puumala virus strain PUUV/Konnevesi_LB2/2008 RNA-dependent RNA polymerase gene, partial cds",536,partial,Finland,Finland,,Myodes glareolus,lung,"Razzauti,M., Plyusnina,A., Henttonen,H., Plyusnin,A.","Haartman Institute, University of Helsinki, Department of Virology, Infection Biology Research Program",Finland,1,2008,2012-12-25,ssRNA(-)
JQ319287.1,GenBank,set:f61a8f7dc701387e4ddbc246c421503a9802a4f1,,,,Orthohantavirus puumalaense,Orthohantavirus puumalaense,Orthohantavirus,Hantaviridae,,,L,"Puumala virus strain PUUV/Konnevesi_LB3/2008 RNA-dependent RNA polymerase gene, partial cds",536,partial,Finland,Finland,,Myodes glareolus,lung,"Razzauti,M., Plyusnina,A., Henttonen,H., Plyusnin,A.","Haartman Institute, University of Helsinki, Department of Virology, Infection Biology Research Program",Finland,1,2008,2012-12-25,ssRNA(-)
JQ319288.1,GenBank,set:67dfd662f520379e33be8e901b39e9db62eae1f1,,,,Orthohantavirus puumalaense,Orthohantavirus puumalaense,Orthohantavirus,Hantaviridae,,,L,"Puumala virus strain PUUV/Konnevesi_LB4/2008-9 RNA-dependent RNA polymerase gene, partial cds",536,partial,Finland,Finland,,Myodes glareolus,lung,"Razzauti,M., Plyusnina,A., Henttonen,H., Plyusnin,A.","Haartman Institute, University of Helsinki, Department of Virology, Infection Biology Research Program",Finland,1,,2012-12-25,ssRNA(-)
JQ319289.1,GenBank,set:fae03e6e07563275ff72969d0de80ee5462a7129,,,,Orthohantavirus puumalaense,Orthohantavirus puumalaense,Orthohantavirus,Hantaviridae,,,L,"Puumala virus strain PUUV/Konnevesi_LB5/2009 RNA-dependent RNA polymerase gene, partial cds",536,partial,Finland,Finland,,Myodes glareolus,lung,"Razzauti,M., Plyusnina,A., Henttonen,H., Plyusnin,A.","Haartman Institute, University of Helsinki, Department of Virology, Infection Biology Research Program",Finland,1,2009,2012-12-25,ssRNA(-)
JQ319290.1,GenBank,set:687a4aa869cf3818ff9f9ce39b26d29fd87c1fac,,,,Orthohantavirus puumalaense,Orthohantavirus puumalaense,Orthohantavirus,Hantaviridae,,,L,"Puumala virus strain PUUV/Konnevesi_LB6/2008 RNA-dependent RNA polymerase gene, partial cds",536,partial,Finland,Finland,,Myodes glareolus,lung,"Razzauti,M., Plyusnina,A., Henttonen,H., Plyusnin,A.","Haartman Institute, University of Helsinki, Department of Virology, Infection Biology Research Program",Finland,1,2008,2012-12-25,ssRNA(-)
JQ319291.1,GenBank,set:da92d9a9fc96ba7cc9d219170bcabb5877b58af6,,,,Orthohantavirus puumalaense,Orthohantavirus puumalaense,Orthohantavirus,Hantaviridae,,,L,"Puumala virus strain PUUV/Konnevesi_LB7/2008 RNA-dependent RNA polymerase gene, partial cds",536,partial,Finland,Finland,,Myodes glareolus,lung,"Razzauti,M., Plyusnina,A., Henttonen,H., Plyusnin,A.","Haartman Institute, University of Helsinki, Department of Virology, Infection Biology Research Program",Finland,1,2008,2012-12-25,ssRNA(-)
JQ319292.1,GenBank,set:926379704b7b60cc58c951cbbf822e4a2cf14d7d,,,,Orthohantavirus puumalaense,Orthohantavirus puumalaense,Orthohantavirus,Hantaviridae,,,L,"Puumala virus strain PUUV/Konnevesi_LB8/2005-8 RNA-dependent RNA polymerase gene, partial cds",536,partial,Finland,Finland,,Myodes glareolus,lung,"Razzauti,M., Plyusnina,A., Henttonen,H., Plyusnin,A.","Haartman Institute, University of Helsinki, Department of Virology, Infection Biology Research Program",Finland,1,,2012-12-25,ssRNA(-)
JQ319293.1,GenBank,set:70ea8ddca92ac28c2b3985165efae3729b1eefb5,,,,Orthohantavirus puumalaense,Orthohantavirus puumalaense,Orthohantavirus,Hantaviridae,,,L,"Puumala virus strain PUUV/Konnevesi_LB9/2005 RNA-dependent RNA polymerase gene, partial cds",536,partial,Finland,Finland,,Myodes glareolus,lung,"Razzauti,M., Plyusnina,A., Henttonen,H., Plyusnin,A.","Haartman Institute, University of Helsinki, Department of Virology, Infection Biology Research Program",Finland,1,2005,2012-12-25,ssRNA(-)
